"authority","source","ownerTo","destination","label","label (right)","symbol","Sum(uiAmount)","Sum(amount)"
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","9QUVVdbmSWYRbikLoQjjJsvjPGcaWDWcr6H49A4B2Soo","B6rDaxWvQK2FPy93WX8DTNNZyo4EoL6mLmqwywVyHwxT",,,"USDT",12.200391,12200391
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","9fdhpz6zZc2gmbDhWZXwUbgmXuPJGpC3AJWw5N9mHP6g","BMTqsACCwhYTiSGyzj9NzgfjrhsgT7TfEVfXqivPDEKo",,,"USDT",206.461754,206461754
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","AJDid54EPEFn5bhrGJQb5wwqik5LEuYpPQpVuSJjT9G2","2K48htUscs9FKMgTre2XK69WG5WynCsPjmMysF3Wssn3",,,"USDT",593.382712,593382712
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","AiT62r3TWAd7rqMLhar15jRJKXUt5gLtweVb2maKRCzT","2o5D8yiLjPrrNLA3HkH8tSBbmieEubyeTfbsX3zamLsX",,,"USDT",987.685095,987685095
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","AtAspeFZgAvDAJ7v5WBC4Lw9M98Ro7qinmFRZKqhuhzW","8Kyh2qSZQy5PY4VJuE9fuBH9DcjTb15nim9hkiRZpDWp",,,"USDT",98.676073,98676073
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","AxWCNoy1seJjajMa1XLysVLqoG5VLUG4fknqP5KP6HV6","746bqFyXwSQWF8o1VXXfXZ31VUfSgW4GLHVG2HNwnvJk",,,"USDT",448.221699,448221699
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","BJfurr2H5PJ8tTgv2arzt1fbk5wrCP2bAz9iH1dnaoSJ","EdbV7uMWkRKCUpQ1qPvsAFUdAk9igW9M7waUafyMELR2",,,"USDT",111.74173,111741730
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","BuY2fHLYXsS2QBUzQhxTX5rdA7LPFRZims3N2sbDNkkN","8A83J5WN9m9fEeNxv3JLK5dGTXGoFCsPbWMFbTkTfFVi",,,"USDT",2.373798,2373798
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","ByJRW5VuJmwR1Ai4CvgsmJD4h3JcChm9ZDtkkSCmRCgw","CB7mnS9ef9Diqf7FVcBx3wRVJZTeJrSeMznWAE21WLVP",,,"USDT",68.504643,68504643
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","C8b1ZBDHKv7tTwdGYhvYYi8TPKzCigbJXCU82TrWgwZz","Fme6pXcD4LMeURe8obFpUsXaLtQAyy6sbcRGecitriFH",,,"USDT",104.971535,104971535
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","CdDYnkqQDfwM5XsL83BBbt9qPP98bWGxph9kgABegknN","AXYRrW5sSxwvqT76VateQ4ZNYZ5ZBXUPnoFHbACN6FRD",,,"USDT",676.02436,676024360
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","Cvwegs7EmTtfPssoLhRCniHV7WHDVPzmxSjSPb6PGa5h","BsFcd5x2x1UgnX6HuQ7afLhfL7zURPdqxXCCt6xaFcTw",,,"USDT",91.802913,91802913
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","DsPbjXd2mVL16dLbxu6uPSUCvwCHbLBQB15s89HFkTA4","EtPNxcUKQHRiL368Ax814KAJ7hN5H8oaXpNBmm6UgSdG",,,"USDT",2.152314,2152314
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","E3h3GVZ84yUQKr8gKabDLNNqHGSvYgLUEc1fMh4hejHF","7WVziyLVQ5ReFA12K7JxvfAZkVh4hodcAP8vWWmrRTJx",,,"USDT",2704679.511667,2704679511667
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","E9zZefdJDkXaeRWGyvtWSDjM5e9AoY3q8etXRbjCmAP1","AMpkh4B3i8TFZHg4mcg1PJoMuBheUUTqdG74o3MByD3L",,,"USDT",3030.83453,3030834530
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","EP12VLR4rtcSmiPXJ9YX5zoJNhXZiS4kkeVykCGPdFUk","3oCJuV27UEhRkE7ng88oc28VXDi8nGBX2gR7mSVSQtUL",,,"USDT",8.031844,8031844
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","EqPLvDBHJQvxqD17e6oxw7S5YDLtopGCm6Y4C8FS6dBJ","Em4prvtsoVhFoz1kZesvexStAoGywMposEC9bqz1hj5W",,,"USDT",359.055269,359055269
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","FFTabCDAns95rhQw4z5qRBEcu53NgyHH6bf9DkUU5w2S","FLKTzaqDbm3wNpzPw8xBmB1cLM1tee8vZhefkRbJHMTc",,,"USDT",106.327672,106327672
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","FHgfUQvSk7GVh2Sm4jnDd3TntXJ4LQZm8WgmUPg3pztR","6P6suct5VVN2S8DvSs5acs1fbs2n4jGqX5ivRH8hyrZF",,,"USDT",138.225758,138225758
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","FW9VzjB8sSRqXZ4fDTVezX4dhmpgvj4E8dW11gzLZfwR","2k6RC25nvNp166WMAdQUVE5M7qmhGNyAn442LydeUaom",,,"USDT",1216.939062,1216939062
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","FfNxSmu1xDScyu3xahWpzaEh1dy2AZTJFj6PKKwed5fs","FqfwUvqMyzSVmZLPXsTqNxQVAEkRyNCtkofbYGBVAc5Q",,,"USDT",23.109339,23109339
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","GR9cbpetcmfezPMVvBPH6ZuCz8sE9t8q2816RvJzqMr2","6Mt2ShrEs4rxRbDdY1ZgVWid5koDMM2adszok8yTLU82",,,"USDT",48.065854,48065854
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","HHi9H17XUDzXsqS7NRJVUWxq7xHGKFLkRydC1MQ8QRhU","HRfG5nKv1WHQbDFHcH3GnVSESBdF3Tk4t23u9An7DjkB",,,"USDT",34.75501,34755010
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","HYFEeq7vrAyBsEkKnsEDffveAS9ZJSFMgADhNgSk78Ls","8e7NK8FNv9rF1eni7ErZNcTjSraYGKs6iboTx2PubnuX",,,"USDT",30.249967,30249967
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","HYpBXaM3buS24VL5PyFhyLTcs6ysNTj5AawLDbhLhi2C","2ykLQ6dUmLD7k6M6pMgGUxL8mfE5fxvZiRfpoFwa6GP5",,,"USDT",91.701368,91701368
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","HvHpZ55LEES8bhsAyGvCXjeEDWzco2YFyVDHf8asZ5oP","6t8xD1aACu9qzUq4qBUFZ2HUn9dHMLfDjNc1S1ZX7z6P",,,"USDT",4.24312,4243120
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","QQwL63wkxN1QSXuT2CxJEPAjRoi5FL4w96ZEmTUamAC","BGrWaSpUM4Ucv9LP33LbcGZ9LmhGhxi4AxhPjMcxqdc9",,,"USDT",503.538457,503538457
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","SZdrBM9wCdPnSJeuigR9QgxqupUDPge1S4QHF6ehF5z","BWKQPF3sAMS5gW9wAyhptuXe88cZDafo6R85MKtagVJn",,,"USDT",914.7768510000001,914776851
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","r9qQm8YzSe3u16WWudbReVCAAspbgPyWHpijPsjBN4N","GkXNVcv7zSZJUTpBmW5gammaY7RA6hHCtsKsNzkvEU6b",,,"USDT",3927.468641,3927468641
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","tgCc1N9Aj2MzXiCFpWXF1h9NogKY1wYtvMkqwJsQbpT","9yLrL7Rm5rVXSoHXaqePF2LBSsrL64quEqXDbkUKa7h3",,,"USDT",1125.248517,1125248517
"2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc","xiCNPfX1gj6equsBptySn8XtrMy8zy2QJA1VHppGZoE","5NTP982PMHJcoUf2xq7WzSZ97WFnv8QXcmwgQSGfpicL",,,"USDT",379604,379604000000
"2nBekgmxmT4hWkLZJhRzRM11vd9Yo9nMUesprEvUVFqZ","GVNJ7UFTD27qhKHWiKUkZoQu9ZtJKe8mz7qhroTPwco7","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",10600,10600000000
"2nzBpzn2RuoQhXxXe9evJ8UWHwiQW3kqkvXCKTXkQGrR","6Q3pHFhtmi1SBXGzgWYmN1KscsR24rdooqxyijeT6j72","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",5000,5000000000
"2oj2AtyvAGt3fDz6a8zYLhwAY5CGNwvCK4x9V8yT2ew6","F41pA3iQtSsCfK8iqN2B3GvVXjY3t3D2FoeXu7xg7yDP","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",216,216000000
"2p6oMTdXa5d9Jj7dNZc9RYLhsTAoE9bDveDKppBmrgBR","9un2zdfLkw6FyWUFDnCqGHySYWGLneAMi2oDqfjcaUi","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",1000,1000000000
"2qB3g3HmexwGBSxN1DwC6y6EiY1AH8GnMJEcFk8jqgaq","4qWmwuAhEJWH8vpazb4QyGpNXY6TLcJM8BNKKuGe5sfG","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",55,55000000
"2qfjTyTcNXbZ9YBC9mXrXybQUQGVGMcoWNUhwCbN2icC","HW8KRnRMKsEv1Mf24gmaadkHQkd11xVmGmvHywDYkdkf","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",15,15000000
"2r6CWmHNJ9digKGMcp2RKQxJjPbuysH4vTCBG59MZniW","9Hp1EPg84WTZ76BdikS5v4esBqN6u2wiGhCRCPYnyuko","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",406.480264,406480264
"2raeh26BJ4fHsXY39PQBjQi8SWp3j1tat2yb4ydd1gmT","5wPjSWfY3H9SvZf6cP9twr7evtZdVzHZzunywe3UBVGb","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",105.245451,105245451
"2rb6Dujgzwv6Nq9GNDXn9rJB3LRrq42EAfL4MVD3cVz5","ESGJUswP9jZTwoLckgX24CBYMVia9QmytNyagpeQB65","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",79.28,79280000
"2rgcf5jvXPhHs7Bo2GaqX1Vrg9Aq7xfAvkAH3KZoew3b","EDNZVBrQeVmydU51816WmJNqMtYguxB2bHnm7eQdt723","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",3000,3000000000
"2sECUSC9R93aPoxeVSarSM4v6SQwm2bssLad3o5boXxD","ATL8jEeH17dxd8jZhRzeHhTq7zcaTMRNTx8rp31DfHa8","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",285,285000000
"2sEqBN2hPQxEE4WE3wPqEmh9PGY9An4S2ffRWoHmbdZ8","9Z21mh9bfWpgaUVUW7U1okbfykDpR2CMZDkq6t2dPg77","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",157,157000000
"2shhBipVo8LgNUNGMedzU2B96MMbRZwhxWgvcckosgfp","GPkZNKfBhyidweKu9daTc9JHuAN8wnTBsmpQ47gTjkaW","0","8pdjd4AgLrCiJXDXoaB8SBXvfM2g6VJLrtxH9g2Q126d",,,"USDT",41.93,41930000
"2shhBipVo8LgNUNGMedzU2B96MMbRZwhxWgvcckosgfp","GPkZNKfBhyidweKu9daTc9JHuAN8wnTBsmpQ47gTjkaW","5ndLnEYqSFiA5yUFHo6LVZ1eWc6Rhh11K5CfJNkoHEPs","8pdjd4AgLrCiJXDXoaB8SBXvfM2g6VJLrtxH9g2Q126d",,"ray hack funder (addr4)","USDT",41.93,41930000
"2tk7KMtZHZLK4fLBh52J9i122VJ27w1NRXq3L2QTLAGD","3XwphW611p2zpf3KVHjYspFymDTepY8p2t9fwyRr6X9N","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",105.003169,105003169
"2txFq2aUVEsb9t86t1tCCK4ds8W95GYiwDdJpNTomqad","GyVW7DxAmkUSGBDUng9dHLQjj6zKb7HF28et63dbLgVC","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",1500,1500000000
"2vWksbpCTBeMWGDTjzJgNKGmrRUVkk3adiQxL6J3HG3b","J9QyutkfrwnMbt9HzUsVJv5YUo8Egi1Mk9ZPqjzW6aUN","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",5,5000000
"2vrmLhwyp1eTyUFyyje7cx7BnB8VXDDmXBHydeQvcauD","83cHbiFWFtNBnfzaX1KWghmtPBN7wrWjcXfjZ5z9LXfb","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",400,400000000
"2w7XsLxnoRHfA9rR4xof33DRuH1EZUGgg7di8tBfBT58","5Rnq5i8HzPVYMxRkkNqv6r4mfqLo6mPNqJqNoBXYr5Pn","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",970.2,970200000
"2x3btirt54uPVzZZQrFZCNEzo85PsX3pdtPiHE6mpAes","FtpoVtB68d32wzJCEEbA1YFh2D2CRfg4pyFCXYHyGWx6","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",284,284000000
"2x8ApXGwkuSuxGTeW2zmMkMhPnof4HpkPunGLk7qwWsu","H6nu2efS1msaVPAhgaGjRB2H834n9r7ihmD8WhJaGM8v","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",171.675467,171675467
"2zW6LiEuZLpWiPdqcvaBfaMKENMQzjGPneMQxfPvDVB8","6R42PBdUn6tF56dfGBFauQkaVy8v1VZQVcdnSiZ67Fe2","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",41,41000000
"2zWFRJLeeDBgcv4HnxxKLsDsh7xiY1uPJEiMe35Ei9xZ","FHKVjr9fbRWmDbRECewWEjtsXFVNDm2L8AgRkGDy5QS","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",312.04913,312049130
"31F4VU9bo2DtNByQv5FEj1VeAnwcHv5FGLBotQmhpB7V","GQNPAwVNgfTwrRQsbDWmeuLXGsak5TT2u9pzGtEMpZrk","5ndLnEYqSFiA5yUFHo6LVZ1eWc6Rhh11K5CfJNkoHEPs","DHUCLQ27Pq3QPvjqcnn339VhFAPRAohCQ2JAPBZaLKDZ",,"ray hack funder (addr4)","USDC",5,5000000
"32mJRAsNfvV9qFVGdV9c85osHCYwoSC24az1SYZfeN8E","7r3sgN7yAJsEk5EGu1jpdqEco1eXJd4LNEewUquHhHGE","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",1000,1000000000
"332KK8VtRGwYFyA2jPCqkYzR4xMhdC4VzUJ1MKDe679r","6835G8KQLYKdBsR6oGkF5xqhoUMibWKqFk7i7HrfmRK2","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",300,300000000
"33aMso1kNyfvetNhsX8Z67FtquDzUhEseoBJGcKzTLN3","C4eeA97yJ3pTPqqMKaW7ixcizngeh2PTSMQHMx91HuSY","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",20,20000000
"34JxB5stdmw2LM345Tnap5HQZeiGAeYtB6mTv4Cn3jYp","HDXkLn6KErN3DucoA3QWHZoYBcHpUx4ESMzajbbyUhY1","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",140,140000000
"35mPJeaKhS7PTsRy65PA3FZvhE2yYN5WicA7juYn894j","5yNe87VV4zJD2g7j1MvL8dc7sADr2igzmwM6kF77Djhc","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",114,114000000
"35o78hg23mJBGtgq9T6nSBowCqDs5rzvRPhBJnXxJSqu","2asfnqT2acQBmoyFyWCMeMEgQ2o1aGi8URJdFmZ3rHKG","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",10000,10000000000
"36RihRNSHfiPUT3jfHUsSWyJiEysYvjXrbJoThFC8wzg","GTzg7PYKF2Gmj95kDzq4AJmvXHX7b2bbq1YjnMaoF73Q","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",3004.551948,3004551948
"36r4CyFq9apN3wYRsEPQr4J6PYRPcAH18ye4p8KG5vgg","5C7LLVfJGkkWDBuLpK4EStn6LnT36a4gHmdbwfC6mti3","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",35.625,35625000
"36tyELqQ2VoSHskjExvURf3MQaygG8mnrbtHspGWiCX6","GaQCu9xqxP6cAxTrVSUJpVMau6nWmfsK7r4Ao9szL1Py","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",10,10000000
"37JVpXSB6X59APG1SL2xpnnzVqwJuDBjKVfognzNbdQN","FYhiLXdHiPLSUk5ZkMkQbis3ZmgTEJ658MCM2QVkc5aP","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",3218.544834,3218544834
"37rXGygzR9DdbMVJEod5bFE1eCNR2S5rXiGUemDy4mPC","79eTacfpAF4MuGAPvjHnjKT1M1YzGyMzELaRxASMf5AA","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",2,2000000
"38tKXoX69uBfXetMBdcDjgJiS5ov4njnmAbXB5CJhgMM","Hc3mUpG4GTGMv8qwUjc25KG9KAFEe9SGYkRMCdEEBUWv","5ndLnEYqSFiA5yUFHo6LVZ1eWc6Rhh11K5CfJNkoHEPs","8pdjd4AgLrCiJXDXoaB8SBXvfM2g6VJLrtxH9g2Q126d",,"ray hack funder (addr4)","USDT",10859,10859000000
"38tpCHRZRcxitmT9VBFg9RrhE947fK7wasu6YZDuvjRD","DP9Z1hZ5faXUvXGgJyuzw38xiT11yEhAe8NK31qiVhff","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",200,200000000
"38wEu9wyvJjUexSqTHjHLnvJEN6UB66CHPe9ugeTGQpb","588sEJ1v4JvP9Liwf3wY5x6RGkBScj3RkA5hXH1sykHE","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",500,500000000
"3985T2mqwe7CN8drWMyq49mwF6ogh98HKM8GS8UJZhmb","Df5Tw1rPUbWYoULUPXGL3bCapbGJBj5T7P6YH1kDNCnx","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",10,10000000
"39iv22DQfTreHTMsaxyY6eZph4Krkz2ttj3C82sVQnRA","9ioUYvDW5j2EAgeuWQppjokFwhD5rh3awA5Wub8DQB3W","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",3000,3000000000
"3APgvg59MEDu9UEbNrk5zVYHDjCpLzcSFqRLjspjE7vL","36cExbh1vUCBxAV9Lznq6UD7iStQ2SFQXL33AE1MPpoK","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","LQUhQpZd3rgwPj8WRcEsXpayLCA4Zf2R8KpB6U3V3vc",,,"USDT",335.676381,335676381
"3BpatYw65eDZbZLRbHawqx8pb5c39X4cZku9MJude3a3","5o7bdZfUuTXSBYi23jgJW5NQogaS2cPW6sLCgQTqaHjG","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",202,202000000
"3C7jf43jPwW5RfNFGAEcwgZCbjcAnKMxZEJK1wefw9wV","AoPF61sp7g3QJqAkTjVsjzhVwsbAnKerpSQ56kPyGfnb","2jwP4cuugAAYiGMjVuqvwaRS2Axe6H6GvXv3PxMPQNeC","AmE37kFyx3AM4hmpFVTiycN6NqKdiXWAVK4xWx6BAvz8",,,"USDC",100,100000000
