type,signature,slot,timestamp,index,mint,fromUserAccount,fromTokenAccount,toUserAccount,toTokenAccount,tokenAmount
UNKNOWN,5WywcnuCRLXxLsR1PqDAAsDkTebzXiGwuBjcv1FuXAxcNXW719nyPhMP8KSMUmJcwET2UAQEs1tY5FCSHh9vNUCn,167212510,1671194305,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,963.295336
UNKNOWN,5XKVkTvW4tyUpMTpriJognZWPyzYvZokfefisKGfWjzm1hFfQRGhNL98u1yfZyRuYyveHsZQ9iDwTVvPmQ9A4TGu,167221204,1671198229,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,203.85043741
UNKNOWN,5XKVkTvW4tyUpMTpriJognZWPyzYvZokfefisKGfWjzm1hFfQRGhNL98u1yfZyRuYyveHsZQ9iDwTVvPmQ9A4TGu,167221204,1671198229,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2700.453965
UNKNOWN,5xpidjAFbv3fhC7STSiiNS2e5NvofsyJTdmF8NDX72VBCS3KW7NNc7dFvZAGcVMCGwHDAc112tMdiAmegxTCDAWb,167207968,1671192296,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,427.699528719
UNKNOWN,5xpidjAFbv3fhC7STSiiNS2e5NvofsyJTdmF8NDX72VBCS3KW7NNc7dFvZAGcVMCGwHDAc112tMdiAmegxTCDAWb,167207968,1671192296,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,5765.986966
UNKNOWN,5XtfwTMMpmLVo8oYYGeMiiigkp86i7NgnN1JeF5m5BtT1W5tzeb5ccfWC3vRJqFFTkz6PwT7s2kwHUkTqs71Znic,167223316,1671199184,0,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2XtgV78kj8qqmpftcq6SFCYJNBzJmNE3KuuHtDFqepWc,56.091314017
UNKNOWN,5XtfwTMMpmLVo8oYYGeMiiigkp86i7NgnN1JeF5m5BtT1W5tzeb5ccfWC3vRJqFFTkz6PwT7s2kwHUkTqs71Znic,167223316,1671199184,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,799.540262
UNKNOWN,5XwWS3STxTvmkkydZRdhNfChY5xShUveWuHW1RbWX5QetAUz9ebatrdDcGFUjmXzpq9HQMsMQeskyHc2B9fC6Mgr,167212536,1671194316,0,7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DVWRhoXKCoRbvC5QUeTECRNyUSU1gwUM48dBMDSZ88U,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,EZW27SR1wiWoZPXo4sg4gkD4WXoGkMbirp5nBCivAyZc,0.77374726
UNKNOWN,5XwWS3STxTvmkkydZRdhNfChY5xShUveWuHW1RbWX5QetAUz9ebatrdDcGFUjmXzpq9HQMsMQeskyHc2B9fC6Mgr,167212536,1671194316,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HftKFJJcUTu6xYcS75cDkm3y8HEkGgutcbGsdREDWdMr,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,935.35505
UNKNOWN,5XXKpdV581hX8BCk8wvSEjMVYdgrMCp2sNEyEBJ3bg4LtBKDPWWBcihFdtrYCujZegQzWanApAVhVh5FgAzme7Z5,167218524,1671197006,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,236.209350228
UNKNOWN,5XXKpdV581hX8BCk8wvSEjMVYdgrMCp2sNEyEBJ3bg4LtBKDPWWBcihFdtrYCujZegQzWanApAVhVh5FgAzme7Z5,167218524,1671197006,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3158.402821
UNKNOWN,5Y2HdyynGwaR1W3ptpqyb4KDthDYLqGZ2y9AxQ48DtLG4ZwpnEf6vRQGkaLEmLW3rHN9gJa8rL1xANDjjanCNqqQ,167216093,1671195913,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,876Z9waBygfzUrwwKFfnRcc7cfY4EQf6Kz1w7GRgbVYW,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,56.121518778
UNKNOWN,5Y2HdyynGwaR1W3ptpqyb4KDthDYLqGZ2y9AxQ48DtLG4ZwpnEf6vRQGkaLEmLW3rHN9gJa8rL1xANDjjanCNqqQ,167216093,1671195913,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,CB86HtaqpXbNWbq67L18y5x2RhqoJ6smb7xHUcyWdQAQ,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,752.880203
UNKNOWN,5y2Xg2T31hd5tD8JjKyp9fzMDGLWgif92FPvqCsYm8ntV5tsxFaVTLJMXweDceFkRoE6WcvpEYXB1x3tvUThWtZP,167218769,1671197116,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Em6rHi68trYgBFyJ5261A2nhwuQWfLcirgzZZYoRcrkX,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,11903.705755
UNKNOWN,5y2Xg2T31hd5tD8JjKyp9fzMDGLWgif92FPvqCsYm8ntV5tsxFaVTLJMXweDceFkRoE6WcvpEYXB1x3tvUThWtZP,167218769,1671197116,1,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3mEFzHsJyu2Cpjrz6zPmTzP7uoLFj9SbbecGVzzkL1mJ,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,155.88112714
UNKNOWN,5YD2vBwFY8iZLfX6326v9PhWzsYmwZBMJ96GJGPP6EXXoL4MCqrry8T9pFJP83AmEpEB2YZVj1RqroEwWLAeYbdA,167214687,1671195288,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,285.658817318
UNKNOWN,5YD2vBwFY8iZLfX6326v9PhWzsYmwZBMJ96GJGPP6EXXoL4MCqrry8T9pFJP83AmEpEB2YZVj1RqroEwWLAeYbdA,167214687,1671195288,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3824.45407
UNKNOWN,5YJF7V56ouGU2VnJ35LnHxoMFN4oU2MVQg7d2Q3c4RpofWiEvC32mRStM2SkcsH1xLDz5Ht3BXwc7bf7waMkiZ8L,167225296,1671200108,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,176.232019288
UNKNOWN,5YJF7V56ouGU2VnJ35LnHxoMFN4oU2MVQg7d2Q3c4RpofWiEvC32mRStM2SkcsH1xLDz5Ht3BXwc7bf7waMkiZ8L,167225296,1671200108,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2307.457221
UNKNOWN,5Ymj5vsRZoKPvCS4YjhSdwkjwHZFfBTtmShoB5nJJkXiHJP25ErW4XzeJFtkzKAkauwHx4LSsgjouwjfDhoHTANm,167224988,1671199964,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3wqhzSB9avepM9xMteiZnbJw75zmTBDVmPFLTQAGcSMN,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,7072.664269
UNKNOWN,5Ymj5vsRZoKPvCS4YjhSdwkjwHZFfBTtmShoB5nJJkXiHJP25ErW4XzeJFtkzKAkauwHx4LSsgjouwjfDhoHTANm,167224988,1671199964,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,5GtSbKJEPaoumrDzNj4kGkgZtfDyUceKaHrPziazALC1,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,1235.39925
UNKNOWN,5yQXRmAo98rmYqE6EFor6zCgiqtKpjZ174dLGsCdKCHusbdE96FAzFTuLAgYqznShyJci3n28CjeuFW5pomtKEpN,167217635,1671196612,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,245.822652522
UNKNOWN,5yQXRmAo98rmYqE6EFor6zCgiqtKpjZ174dLGsCdKCHusbdE96FAzFTuLAgYqznShyJci3n28CjeuFW5pomtKEpN,167217635,1671196612,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3246.164101
UNKNOWN,5yvkXsTYuVAsW9MoCcPVuED1RYXpiWCEGgD6QSS2j8mVCHveawRwn4wW9FD6fsqYpJCCWsZYcJK6UvvQNqVcdSHQ,167224653,1671199804,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,876Z9waBygfzUrwwKFfnRcc7cfY4EQf6Kz1w7GRgbVYW,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,51.261605145
UNKNOWN,5yvkXsTYuVAsW9MoCcPVuED1RYXpiWCEGgD6QSS2j8mVCHveawRwn4wW9FD6fsqYpJCCWsZYcJK6UvvQNqVcdSHQ,167224653,1671199804,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,CB86HtaqpXbNWbq67L18y5x2RhqoJ6smb7xHUcyWdQAQ,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,679.468402
UNKNOWN,5YyPiRGsTDfs3bj8AzhioUQHmTkGMN9xq564PcUn6j3KAyJQoxuYaoUemgG3cUTkj16rSchiDYLeAhAj2eanvgPS,167221211,1671198231,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3wqhzSB9avepM9xMteiZnbJw75zmTBDVmPFLTQAGcSMN,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,7154.827837
UNKNOWN,5YyPiRGsTDfs3bj8AzhioUQHmTkGMN9xq564PcUn6j3KAyJQoxuYaoUemgG3cUTkj16rSchiDYLeAhAj2eanvgPS,167221211,1671198231,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,5GtSbKJEPaoumrDzNj4kGkgZtfDyUceKaHrPziazALC1,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,1249.760989
UNKNOWN,5Ze45BUQjYDcrgUaSeGUDUuZVRNt5yLXZxsuvQi7Quydum75N7oW446zpe69W11FEQt9q426Kk1gERcBT1WPpDiu,167210983,1671193632,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge,4DPCj6Z1DsG6HUtwSogBGqXEUxdEV5a8YVrrFtcnz7UW,100900.452453
UNKNOWN,5Ze45BUQjYDcrgUaSeGUDUuZVRNt5yLXZxsuvQi7Quydum75N7oW446zpe69W11FEQt9q426Kk1gERcBT1WPpDiu,167210983,1671193632,1,A9mUU4qviSctJVPJdBJWkb28deg915LYJKrzQ19ji3FM,7XFMgfxhDURuaPwhUkXAy6uQJCoC3HPpjiZBqcot57Ge,3YB7hfpBdbQEuZqLGWVDpRPmeZWCUsrrWyqGXegnQ6Cg,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,5PH1mLKaGVDQFUAdV94atjRzUriBpitDBrTyZcw7nsR2,100879.199018
UNKNOWN,5ZMYGSBAp8KkYeT7sz2vEFZACo3FpohPLJkWcvC81S9hPQ5C6i6ZBVEZ7KEw41zYXXYXT6dzqDrQFzvUMJxsYvqb,167214927,1671195393,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,FdmKUE4UMiJYFK5ogCngHzShuVKrFXBamPWcewDr31th,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,14953.750433
UNKNOWN,5ZMYGSBAp8KkYeT7sz2vEFZACo3FpohPLJkWcvC81S9hPQ5C6i6ZBVEZ7KEw41zYXXYXT6dzqDrQFzvUMJxsYvqb,167214927,1671195393,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Eqrhxd7bDUCH3MepKmdVkgwazXRzY6iHhEoBpY7yAohk,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,2612.19735
UNKNOWN,5zqcSppWVNrHJjap5zWGdNcjzvxop28aGeFJACDzhhpF6R1Z9q4Ca53M1KBFzGv2x86Xw29VgbepHNafC4MRLvLA,167210843,1671193566,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,876Z9waBygfzUrwwKFfnRcc7cfY4EQf6Kz1w7GRgbVYW,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,58.361569166
UNKNOWN,5zqcSppWVNrHJjap5zWGdNcjzvxop28aGeFJACDzhhpF6R1Z9q4Ca53M1KBFzGv2x86Xw29VgbepHNafC4MRLvLA,167210843,1671193566,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,CB86HtaqpXbNWbq67L18y5x2RhqoJ6smb7xHUcyWdQAQ,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,783.27781
UNKNOWN,5zsaGGiqL4PxPuHDMDv5GackZ9a7iNPw2LP9u81CG1RCogcSpa8AT6K3zdBFqK5coUnZDggo4HjusTChLwT9At8a,167218816,1671197136,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,3wqhzSB9avepM9xMteiZnbJw75zmTBDVmPFLTQAGcSMN,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,7281.62509
UNKNOWN,5zsaGGiqL4PxPuHDMDv5GackZ9a7iNPw2LP9u81CG1RCogcSpa8AT6K3zdBFqK5coUnZDggo4HjusTChLwT9At8a,167218816,1671197136,1,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,5GtSbKJEPaoumrDzNj4kGkgZtfDyUceKaHrPziazALC1,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,6DNWLtUSpc55PmLefUo5CHYoq89Ujd1N2sGjvMDGrVDV,1271.399343
UNKNOWN,5zU7JqGNg6d8bk5jH3nFVpFjvHsnydeChpP3hgWnDCr93HPDjjL8VSnYdDVZsTG5ZW3R5wY27M5VrKgFbNKLsKcJ,167211524,1671193874,0,7dHbWXmci3dT8UFYWYZweBLXgycu7Y3iL6trKn1Y7ARj,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DD6oh3HRCvMzqHkGeUW3za4pLgWNPJdV6aNYW3gVjXXi,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2XtgV78kj8qqmpftcq6SFCYJNBzJmNE3KuuHtDFqepWc,66.809668312
UNKNOWN,5zU7JqGNg6d8bk5jH3nFVpFjvHsnydeChpP3hgWnDCr93HPDjjL8VSnYdDVZsTG5ZW3R5wY27M5VrKgFbNKLsKcJ,167211524,1671193874,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,6KR4qkJN91LGko2gdizheri8LMtCwsJrhtsQt6QPwCi5,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,963.295336
UNKNOWN,5Zx1Q5FrPUJLEBEbPqKaCPokAFejgewPFepRvWX8SmVXwcNH5D3fA3nsgsWaUc5adtK8ryjPtmMNsYpcTXdEyaHu,167205786,1671191339,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,459.241729307
UNKNOWN,5Zx1Q5FrPUJLEBEbPqKaCPokAFejgewPFepRvWX8SmVXwcNH5D3fA3nsgsWaUc5adtK8ryjPtmMNsYpcTXdEyaHu,167205786,1671191339,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,6187.771576
UNKNOWN,61ama5gFtqobNyETFTxFgmKxCH1bbkbVCiqV9Q9dPowDBLaZiRb2btqG7s7AQex6Gb7PVyA3QsG1LwU1EdddGBTa,167210628,1671193471,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,396.92579524
UNKNOWN,61ama5gFtqobNyETFTxFgmKxCH1bbkbVCiqV9Q9dPowDBLaZiRb2btqG7s7AQex6Gb7PVyA3QsG1LwU1EdddGBTa,167210628,1671193471,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,HLmqeL62xR1QoZ1HKKbXRrdN1p3phKpxRMb2VVopvBBz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,5313.023547
UNKNOWN,61dPoQuMoaJ62inxp4hjhbcCtYuSfQzYKGkUcsqoyd4dHy7J4aCJCoKyaSV34WQ1pBxKiho2wspJsYpiDtTGYLRk,167208473,1671192523,0,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,FdmKUE4UMiJYFK5ogCngHzShuVKrFXBamPWcewDr31th,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,Ho4DTFi1pVTsjnEoYLd6hC2ffragyix66nJh9XCPgHjD,17536.97536
UNKNOWN,61dPoQuMoaJ62inxp4hjhbcCtYuSfQzYKGkUcsqoyd4dHy7J4aCJCoKyaSV34WQ1pBxKiho2wspJsYpiDtTGYLRk,167208473,1671192523,1,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,Eqrhxd7bDUCH3MepKmdVkgwazXRzY6iHhEoBpY7yAohk,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,2EonRVyLzLHpHp8mX7sU5HNPamEaSgSKwuDk4N5r9QcJ,3147.142847
UNKNOWN,61YqZNYHUJ4F2zE3SCZ6kWyrEeJbSu46TecvHqkmJa6EYPZMYeRHiDMB5Vw9tkcQHEB75i7EqMod2QTb3VJz2esn,167218958,1671197198,0,So11111111111111111111111111111111111111112,5Q544fKrFoe6tsEbD7S8EmxGTJYAKtTVhAW5Q5pge4j1,DQyrAcCrDXQ7NeoqGgDCZwBvWDcYmFCjSb9JtteuvPpz,AgJddDJLt17nHyXDCpyGELxwsZZQPqfUsuwzoiqVGJwD,ARdLWiH5sztM3CWqu9PTyTbRqvb6MCVhZYzhC7vHHwPC,232.586546223
